x,y,DEC,RA,Magnitude,Magnitude error,background
1292.009453404736,499.90612774865593,162.04190771968706,59.257914981629476,16.28911107340008,1.0556374415643153,3432.9151872861935
1074.0002213926057,480.0025152843507,162.04409238566458,59.27320670649136,10.870907584014681,0.13905252178781238,3404.136155449503
1133.000068565672,481.9940750029338,162.0439685066937,59.26906991935803,15.494298087833778,0.96030058871517,3403.568532415579
2277.9953229579305,489.99086328671217,162.04489061890501,59.18772317822974,17.891915600384085,0.6190988531051989,3404.097482039805
2036.0011165018846,483.9990690276126,162.04541880813164,59.20505312306205,16.99051954606261,0.01599400418853349,3442.1450398368
1906.9993458856875,485.9996971815974,162.04496122986484,59.21426987195675,17.717123374520366,0.3841975376452052,3416.114277233417
1011.6435320394162,500.0425456273244,162.04121251294688,59.27761571304861,17.345568216528278,1.647963014077898,3419.8119463885473
1515.999257487006,491.00216219783846,162.04359429112654,59.24207326777919,19.240040673067664,0.9442986488881695,3429.266935140385
1565.9975007917692,490.00032267084,162.0438286885921,59.23852898002816,15.908813482797743,-0.06565658795065926,3430.4591810458733
1234.999255747485,489.0013280317724,162.04325992073709,59.261911198465356,16.213545654130584,1.3758356205365643,3403.843843015604
1255.0010231770407,489.0028865614382,162.04330598353314,59.260502871166786,17.71843106572666,1.1551273053658486,3424.2351026548827
2233.997692650079,488.99940187209376,162.04497896589174,59.19087914518462,17.322779378258094,2.7767714551702607,3421.3217976598253
944.998750884432,490.0014084786447,162.04240117632725,59.28225975910125,17.499279910535698,0.8803190029861572,3438.78372209939
1560.0054683917415,491.9983598800824,162.0435450690907,59.238957010333884,16.801753637151634,0.5902101054539796,3403.2030538690833
2107.005293118749,500.9875109945357,162.04319348389018,59.19999552536126,14.006493067678408,1.401704090737963,3424.36446440137
2310.997637967205,496.998559817037,162.04396738339906,59.18536199116296,17.772715817497943,1.2291627799590028,3432.943826640823
918.9979357188131,495.0014443352022,162.0416532136463,59.28408718163649,16.3356056249649,1.3633683792554654,3426.778522872646
1164.9988159685279,497.00281660968585,162.04200701265614,59.2668498864608,16.807464170468315,0.9355061417830464,3429.870168632366
829.9969881589353,499.00017654480007,162.0408675372725,59.29030784644013,14.236303763662066,0.15883566407988076,3424.710231750885
1065.9992054441593,502.0015818524502,162.04108467209477,59.27381001148655,15.348472950839016,2.122005572089262,3441.7600890413178
696.9983574781451,507.9992689091112,162.03926820865314,59.29958487147799,16.639272820623503,0.6795572453444501,3411.1057088280127
810.9975998864945,503.0065806796472,162.04027112518125,59.29164053649327,18.2547306832426,0.9194737055429761,3426.650964326663
1658.9971389593395,504.00038580298065,162.04209572929977,59.23195221573462,16.428583414958613,0.15881921808968996,3418.1484443144304
902.0006255424781,504.00315017114895,162.04038589789337,59.28529274347987,18.396070303412383,-0.016859769862837454,3423.0010288898798
1706.9993281928125,507.9966787939822,162.04163650307842,59.22854728019408,18.438934406117582,0.33265370599260996,3420.2288092677663
1735.9977261145032,506.997579475849,162.041822869062,59.22648349153246,19.108999695992175,0.7482568358095113,3404.3198542631108
268.0009421955461,508.9975329093563,162.03778178293965,59.329229006764855,14.128471696041373,2.5555173373767297,3423.5998235681946
2055.9980828144417,508.0013609691589,162.042170723708,59.20365538317254,18.15388586917731,0.6799927277808331,3407.1360205490414
1414.996488008585,509.00236140874216,162.04093757810435,59.24924972157914,18.392742166975268,2.0878117787353676,3427.5154923317327
1927.0004893478858,512.9988473433788,162.04130888104748,59.2128810199179,17.712149608566126,2.202500192487055,3428.937575086275
953.0011624631522,512.9998089011086,162.03930040682707,59.28174561804151,16.893567814479347,3.207950831867428,3428.798835122315
644.0088849353291,514.0097956345915,162.03829743743208,59.303277715965,17.41788750498666,0.18133628130967472,3424.4637760350747
846.9998842946137,514.0025587419717,162.03887914922458,59.28915249736856,15.240292091266191,2.162132598465066,3430.8594657386
818.0079238385179,522.9997762252319,162.03757810803415,59.29119273847198,15.912963555838338,-0.03604930277463993,3430.087044147241
721.001593197075,518.0008329276582,162.03798183711928,59.297937183526656,17.53649407148941,1.9629567673778927,3430.8745481534716
730.9945542084271,518.998715216163,162.03787527402915,59.297244221514966,19.302955791653332,1.349093294064852,3422.6419535676396
1056.0020436075322,517.9986448629006,162.03888614374142,59.27454164704562,18.51871763893903,0.9850876636048291,3427.0636848190966
487.0010918959483,519.9990662635255,162.0370066022268,59.31416493954574,18.67852353913112,1.360374714004396,3424.8959351949934
651.9969256602993,521.9949624162962,162.03723876903757,59.302740265192455,15.668183603728762,0.3931347819879777,3412.0221817475444
1402.9999715744389,522.0030825207259,162.03914249617188,59.250119860451775,14.37743165186219,0.5138255253295418,3424.7022319629023
1867.9978648724996,525.9919241359828,162.03944714794758,59.21710961459663,17.199241710023927,1.3780073089895006,3428.038790401415
427.9992543001366,524.9991837520505,162.03614298385133,59.31825067569001,17.857910635618694,3.5512611722569023,3433.5240829377335
928.995648523847,522.0031691533975,162.0380144086946,59.283442060645704,15.824925867234894,2.5401201100182447,3419.699431766234
1216.0024382381268,520.9968047255975,162.03886530509234,59.26330667107378,15.433315163940502,2.7093574806933667,3433.181783237547
1457.9998283477978,522.0000622984826,162.0392568674255,59.24623070672135,17.76417677009519,0.45197699060914476,3407.2703317362375
919.0075878219521,523.000232597172,162.03785248437563,59.28414222666953,18.79843269411256,0.17446446224014406,3403.6115465831163
2052.9995516303898,529.0004145928744,162.03930006032564,59.20389800287011,18.784825389969523,1.0870072094768874,3404.6446456816584
2335.006703722242,529.9989451428354,162.03948235409422,59.183676015401836,19.11240324752434,1.4381845006081242,3411.48638462194
1982.9993036688736,526.9978405089137,162.03947877513346,59.20890081297768,16.19081219658234,0.4525927272971283,3416.51168552158
1761.9991019198205,527.0060794651611,162.03913864157172,59.224663627188065,16.245751717683653,0.3749093674699093,3410.4617975303663
1541.99583206121,530.9977498285111,162.03819793148628,59.24029729303093,19.00750562594357,2.732752372022789,3445.7103277368883
1893.997341772989,531.0001521254571,162.03880329584013,59.21526206093417,18.328423027963126,2.5146767354788393,3407.678997437525
833.9914836428733,532.9912199989718,162.0362660388133,59.29009837630484,17.741577899154738,2.4499513742520427,3414.7096683459604
1950.0024255508201,529.9959489909389,162.0390227535963,59.21126241606837,18.338137448624035,3.2636623824259097,3426.232249212618
1678.9965415567576,530.0030149339151,162.0385871947938,59.23057190792783,17.88962779277197,0.6189195487892576,3417.7537783048265
1399.0031956553375,530.9913080291585,162.0379101718272,59.25041769571618,16.65958921247953,0.6271277604838762,3427.5501507851745
1585.9974302280102,535.9994619560578,162.03760005184145,59.23718509922442,18.09566745917106,2.750692689213044,3432.3337654426496
1316.9981571204892,537.0006340877944,162.03691565954412,59.25621846133542,18.87721706924263,1.720827950884008,3407.0230397553582
1105.0032219278717,535.998339818589,162.036560588858,59.27113737724471,18.58893571027591,1.4307793011505707,3424.6199350291363
2265.9985241060463,536.0008836732059,162.03859349225957,59.18864013824609,19.04240877541321,1.7271009204597898,3414.616917476931
657.9985092148906,538.9993114874451,162.03495076156423,59.30235959555784,16.374090307509043,1.5376655194826834,3425.1639186362972
1607.999773625739,538.001101334015,162.03736817436712,59.23562697243612,15.67875529470006,0.7771770684197938,3413.7777921387774
428.9971505036534,538.9957674070508,162.0342512043485,59.31821312915312,19.268310534705556,1.7904868664209757,3415.0366399961654
1670.0005280649632,543.0033499328158,162.03679831923066,59.23123139282475,14.780104132815937,2.2814310254214663,3426.170265587962
1747.0046998847586,543.0017946341434,162.0369314273925,59.22575493915425,17.29234134681524,2.136305201648753,3418.1293308929567
289.9963531404359,544.0050420646387,162.03312166861744,59.327798795738545,18.68943884758393,3.2863574200976053,3422.0555648681993
1500.998482988989,544.9987051038006,162.03620968526235,59.24322504326704,16.353627804539514,0.6277335433124913,3403.9061686467076
1454.0039154407868,546.0025085052039,162.03597885260803,59.24655366810587,18.935720500010923,0.5171964585580359,3422.8488641628323
2161.9999820673074,549.0008514708129,162.03670241512245,59.19611734812744,15.281554117110433,2.826181197478222,3434.5143722046723
494.0028831214736,551.9978468912143,162.0326938570088,59.31375138267038,16.06727508778704,0.23036069418640898,3423.235874632595
1261.0010052368746,547.001828844222,162.03542950327065,59.26018439416373,18.390616805067655,1.0490426531129675,3414.0080204045184
406.996076822449,555.0022152255467,162.03201347092764,59.31976684743494,18.918953187619586,2.262560989240115,3410.9255428397873
1803.9936543813155,556.0024684775025,162.03525060352953,59.221715917248275,17.883697446526348,0.6188629627122603,3412.717514230222
1859.9990293185683,552.9974975034871,162.03574874856298,59.21771896512057,16.65414805652565,2.580463241683535,3416.9658743622067
1634.0019349291476,556.000567031616,162.03496094626013,59.23380914485326,13.4226436053815,0.3155840759794163,3409.2655612199756
1661.0072347432267,553.9951478572855,162.03528293634048,59.231887508675456,16.920971289793588,0.537636627765289,3424.86318651699
2116.0044747830016,559.001119521844,162.03528089319437,59.19942634049237,15.978678573491985,1.9077151262831922,3423.0220798906844
1059.0036858495685,558.9961453530273,162.03331961304093,59.274408841358124,17.249082186529687,2.7064108436332384,3425.8721872248825
569.0000291320503,558.9971682322937,162.03197406748117,59.3085755476586,17.187282591437242,1.4732577245368266,3422.378429225767
615.9945864198062,559.0056398351646,162.0321132639353,59.30531735423407,17.55897659819159,0.8123893198515983,3422.856016324297
778.0012710652586,560.0010247963647,162.03244371968927,59.29405626087852,18.392607353588126,0.0921856899755277,3416.8041240881166
820.9972909112054,562.001248823859,162.0322907577059,59.291063171624465,17.55870350300686,0.9396125539768094,3415.5896183367004
1573.9967798172838,565.9260492022904,162.03349647341162,59.23808425432887,17.53861990043941,-0.049602103724609936,3415.209604175009
1738.0047859641772,564.0008804211702,162.0340504667842,59.226427007460146,19.371206384053743,0.5621303663251392,3422.647049608634
1721.9987633412368,562.0008467990995,162.03429645006852,59.22756298058478,18.490236479957495,1.103375481076976,3405.4183726384986
602.9994133798231,568.0009620834849,162.03085439211046,59.30623784829372,17.195564042784703,0.9663901776021548,3417.324164968166
1971.9988660005001,566.0006571211178,162.03413656147853,59.20974040526298,17.651269937522287,1.3375036496468533,3416.290423506046
1544.9976465084906,567.0008461173022,162.03329504417906,59.24014273665493,16.841255094024735,1.6842469767219257,3410.2174966514117
1684.9944581362465,569.0052898402702,162.0332767845547,59.23020554616852,18.483023689507654,1.2636711744165958,3410.7257788189945
2261.002743155074,567.0072124971418,162.03434902659708,59.189036020099365,18.59234224119637,1.0677745767579048,3411.6308967546283
2265.9983753197384,577.9963275318211,162.032850874647,59.188690324226016,16.356765434446366,4.545839511651386,3423.7681730602485
2357.984572738334,577.9866782963566,162.03294058615882,59.182079164095974,17.943873963910185,2.001542688447557,3426.4620850740466
1679.006544774844,577.9960490252054,162.03203904908023,59.23064500735984,18.811983458491135,1.0165458411552517,3422.912698352502
307.99898303762296,580.0010037378988,162.02830844103826,59.326642912045685,14.110727569001773,-2.1439435010183074,3471.6933340956125
542.999634871613,582.9983608910455,162.02864015066098,59.310428051402596,17.903258294198377,1.4074291329554793,3418.4891123030925
1245.1406407613838,582.5904293283768,162.03054676330066,59.26136505639759,19.09711638346614,0.896592127642574,3412.1055571561383
1567.0050548067688,583.9988257111634,162.03101742902777,59.23860899120919,14.29391276633224,3.7248178809525743,3427.4517972880662
1646.9994335705617,586.0012144406344,162.03088987697313,59.232932306444596,17.974504656070643,4.205517839157186,3424.863281283263
1686.0030533977078,588.0075874714676,162.03068418767936,59.23016273326457,18.936264181967676,0.7066219541951344,3427.8569936646304
2139.0098386083446,589.0183742479237,162.03120372947666,59.1978157631959,15.297067981634049,1.5899090321691636,3426.638615604191
957.9979638332983,591.0011863343259,162.0287110632131,59.2815475375582,13.581816757087552,2.3647519460059385,3428.568485616325
985.9988318251294,590.000521612888,162.02891853701027,59.279584969111475,19.56811231837848,0.18794952831628187,3407.575660629359
310.00409658153484,590.0016181497062,162.0269603958326,59.3265275724472,12.292010685297006,1.7905802046723835,3415.3467924229444
2153.998826953423,598.995508982036,162.02985607386333,59.19675354299106,17.29846408386217,2.8785304626310633,3420.207040343773
2172.996383050985,592.0011391860735,162.0308347899364,59.19538242793708,17.43050231223016,0.17934136328598044,3405.119945706055
1572.993486784617,591.9926149525497,162.02993751976672,59.23819674105272,17.59412584146682,2.2530513323551604,3416.9221177222853
2286.995426381783,599.0002784796193,162.02999737892594,59.187206579208315,13.99260225688869,2.446814496831804,3429.707433366658
2137.0145978189803,597.9958795890464,162.02997313744152,59.19797004651767,15.530641186706045,0.32317393312442255,3412.2248586439
315.9957233800236,595.9960485882197,162.02616771160453,59.32612876807232,17.92153200855749,0.15454883882103798,3432.1889879324094
1689.004064898503,599.9992095847417,162.0290515121213,59.22996743176511,17.196656171934883,3.465843049074729,3434.435137982126
1095.9970327192925,613.9995833700916,162.02592146027408,59.27191412797238,16.82115595717491,0.042774754085355936,3427.071632858747
1111.9867343933845,599.0105597952615,162.0280015578365,59.27076345157374,19.383284260156913,1.2451378050398465,3424.9492684180937
1311.012828502699,610.0115953286306,162.02695343290307,59.25676733433607,18.024317953686353,1.2997320213707064,3433.4925284242913
827.9994758445645,603.9999319192814,162.026601243103,59.29065841489742,15.421146148632076,1.3107212473049532,3407.6056271402263
1343.0000277056367,602.0117003543023,162.02811283841544,59.254495296079305,15.377690827922278,0.13374995215200353,3408.8461970582557
2265.0032046121933,601.9998602930121,162.02956481108734,59.18879013477726,19.0293100273489,0.39273841119981917,3403.021645501447
1822.0001940315126,609.9967170909858,162.0279025196808,59.22051046841658,18.513388353894996,1.6168719670222944,3424.2162612536345
2039.999028137635,606.0016310328174,162.02875845109293,59.204929928501485,17.836965659656126,1.0068002955667212,3406.7087299251625
606.9994369682294,605.9991207177167,162.02570828391282,59.306040439861555,18.301571304421692,0.8200036399975982,3426.6115980167324
1895.997340978629,606.9985967383468,162.02842397248935,59.215226156105096,18.565593725073022,4.126326889681927,3438.1079195133157
1052.99955550536,608.000390996771,162.02663475603262,59.27492165462586,17.48730194707405,1.649990012104844,3404.389128073054
1350.988686511811,606.9948489235419,162.0274500236966,59.25393949122378,18.78922648523597,0.3982412966502603,3424.0288748408348
2087.001153466256,608.0003747267756,162.02854412699946,59.20156678514917,18.282116495923294,0.39301204176649296,3427.7903664013484
723.0041560117032,612.9980898406775,162.02508947789718,59.29799354364207,16.687020960802784,3.700126828492034,3418.1780851461663
1216.0016676438959,615.0044251394195,162.02606326834098,59.2634750383905,19.587077896143562,-0.14464467272134374,3591.966724373373
2190.9945589286745,610.0088068877749,162.02839033111186,59.19411324608795,20.069283247032626,1.998389572264951,3426.858847969764
1335.9995588479667,612.9907305319409,162.02660041452827,59.255008341575035,16.6645187131323,1.4875007582600357,3409.515034778981
362.0018672004173,613.0035728989196,162.02400996980987,59.32299819340542,17.8254165209434,1.8309458009342368,3424.888714057356
2196.9952536495175,613.9952576386058,162.02785114758325,59.19368745642731,15.419995198631353,2.821019321939465,3425.2074182706847
505.0017831728037,615.0010123392912,162.02418239550994,59.31312696591312,16.600232707314596,1.678593465495587,3420.9275067157837
1415.996453764633,616.0037440570785,162.02635511474142,59.24935904680599,15.312199297808334,2.6014567278870206,3425.7016182710886
1771.9994398019087,618.0034281471364,162.02672895885226,59.22408593654087,19.347264417007228,1.9114530159712675,3426.5594834710228
588.0048287315482,617.0018638718514,162.02415822290467,59.30738111215181,15.392196033336912,0.939215958641562,3428.3800005691924
935.9977376852307,617.9995582501415,162.02498028721973,59.28313894029119,16.52416444648275,5.503565523893346,3421.6180310869395
871.9986109332232,621.0008437392305,162.0244055254185,59.28761958857431,15.662998765822104,17.660057228749185,3453.013211426852
2171.0415268939287,619.0150372308258,162.02713518525314,59.19555582133788,16.73812220474669,-137.38491057596664,3448.0340236135507
1079.019502257584,621.9921542944828,162.02479174640538,59.27312106797427,15.898416019581601,0.6806916369631202,3404.0608518727704
1223.969738061635,618.9862685105218,162.02553826217584,59.26292075616576,18.088512154744265,1.8092601506143045,3423.216632926784
2309.001534815394,621.0015354798159,162.02700581475426,59.185650237913954,18.51574353995891,0.41134301130489237,3408.044237749248
1413.0013348273521,621.9989767205581,162.02553073148326,59.2495808266549,18.76436686611966,0.7885559719435369,3425.1060654781827
1891.9986717099353,627.0024673914049,162.0256820921105,59.21553933432941,17.53176714722627,-0.01326732762072586,3424.9513928780525
311.00079415260547,623.9982082014426,162.02235623965905,59.32653531237991,18.331477501995113,0.40199674368988053,3410.5368957030446
294.9995078372291,623.999599125485,162.0223044647683,59.32763638574147,18.18243420156246,3.3775959361342056,3407.8731253920505
1776.0008521651932,634.998483938668,162.02441141278038,59.22382538697629,17.466554529687574,0.36383321261437984,3423.4244017151655
1922.996825946061,629.9991083370486,162.02531666362978,59.21332927586284,17.504262481677486,0.7716183415433173,3424.4100707383323
504.99788501844193,635.0031244344859,162.02146659124728,59.31316990215707,17.85595883368874,0.46863181318030284,3426.928505075697
589.0025192694713,632.9998526627086,162.0219877623529,59.307345349069514,17.80026800686043,0.8325838022217003,3428.604528499313
1010.001341828508,639.000425987755,162.0223061150985,59.27799507579091,17.06739058025299,0.4902696424829143,3427.5946099755697
1146.001012196506,635.9970703047675,162.02304084605697,59.26843925462904,16.600343181144584,1.8047310764347542,3427.905780363219
1189.0014017835852,637.9980567379811,162.0228665614209,59.26541691222838,19.72198769284049,2.207746187459476,3407.4490076742877
870.001910812449,635.9968895595349,162.02235910041838,59.287788181077794,19.823134893326674,2.429651545637551,3405.3169649992738
1835.9996621244127,638.0020511974631,162.02409387310848,59.21955159999741,18.35637703162316,1.5890351804516458,3421.1958659151683
2059.9991115997127,640.001574498187,162.02413008988188,59.203541762149236,17.789331451791526,1.814290684996384,3404.494254026643
1480.001942565219,643.0021895239192,162.02279514460255,59.24487148879617,16.80830722011619,1.6952164207487108,3415.5034395930716
2140.999844919448,642.0012945565395,162.02395319148684,59.197738859120406,17.50150135996027,1.44943460498632,3416.181972349772
1569.9987609001648,641.9971589589969,162.02310189010092,59.238487519028766,16.752942992583392,1.34887303467904,3418.2243963909145
1718.9962316475264,646.0029901346124,162.022813765179,59.22790164683954,17.06283124972826,1.7586037903278444,3430.5036160138006
1536.0020548290138,646.9976648766705,162.02235561608094,59.24090770595481,15.472611613209084,1.573162463759173,3420.7685105495375
1002.006067328585,652.9929958822236,162.02037944333506,59.278581591106764,18.51303110456893,0.9832865561251302,3408.5354333217024
1481.000933633862,654.995585434782,162.0211582998091,59.244819861438266,16.09013147734455,0.7812572340228313,3412.0621543531383
1782.0012516018512,656.0015696481571,162.02154748837174,59.223427822614156,18.90834708981998,4.439595695036198,3430.5994510097576
1710.0018812897545,657.9955112970223,162.02115836706147,59.228559522645455,12.69064691571363,6.428374623849458,3419.1602103921537
1356.996830809241,658.9929403862923,162.02036479944405,59.253602120428695,14.29669231994993,2.004615807336256,3427.495057933871
1788.989394434569,658.9969092010554,162.02114852459474,59.22293391939879,17.105104406362845,1.4074874272461875,3424.717373772096
1149.0018137707718,661.0018349303289,162.01963705096887,59.26827265900384,15.416460252614574,0.8745211312648999,3425.0402228299263
1284.9981609624099,661.9980611081573,162.01980292868942,59.25869194632084,16.391163467404947,1.3764106903423057,3427.9155561414614
1320.0006950133454,665.0021966914194,162.01946695456581,59.256225958360304,17.700642887318025,0.8432698343237731,3414.8068790730536
446.99160577405377,665.0075364314825,162.01721573555588,59.31724553977421,17.052163568499974,1.0432853954822654,3421.318708251687
1586.0003220635392,665.9978098353964,162.01984957297864,59.23738837862009,18.487401752916618,0.39568676890636134,3432.4242383384594
1418.9982561540885,667.9988663347073,162.01925995314062,59.249231707851486,18.639908849019726,2.099777966930052,3425.7105854015736
1085.9975519648997,670.0007857890446,162.01826265162077,59.27271813112255,18.014399751636972,0.7424804523333487,3439.7517539619002
565.0020227524917,667.9987567052889,162.01716039468363,59.30908254040297,13.742311508659032,2.5836366608099905,3414.5618146653173
1104.0017839957427,672.9977298785739,162.01789600952944,59.271458351806466,19.044448470765683,0.08255543011991133,3423.2586014527424
1646.0000783716237,669.0008913111772,162.01954445891684,59.23312924608626,17.060193244470874,0.2176169161972456,3423.396211756504
439.9828648012266,694.0051565996016,162.0132538151535,59.31779159203068,17.474098729388047,1.1104505825298903,3420.151560897915
612.0054379663467,681.0061040128486,162.01552670891869,59.30584798794576,17.501769011353506,0.3605910453147043,3404.01674010224
1457.9999947047572,677.9981373983148,162.01796964746154,59.24648613993241,17.44927251610839,0.6712486589782984,3420.763034563808
2191.995227367068,679.9953352792841,162.018802359343,59.1941252674189,19.718386621165823,1.1617253278583874,3420.4715131950447
484.0004434334836,681.0009205705555,162.01515371942747,59.314720218680144,17.642585440885178,0.9491662415475055,3427.8488760606906
293.9972272686345,678.9999695449754,162.01484006864044,59.32782752192661,18.24861595653347,2.0539996482483236,3424.88798524985
1223.000337509156,680.9989168003603,162.01707359915957,59.26309679950746,19.41379251667167,2.4950449589051766,3426.015987765476
587.9996478896544,680.000716134199,162.0155946783215,59.30751214157596,15.54426807096043,1.775183354343897,3407.488223646691
716.0008224032435,680.999958979082,162.01581870513422,59.29861752785837,17.414958434861546,0.132117003094509,3424.4228476281064
1887.0024155039173,681.9955520676767,162.01814631798564,59.21597128579675,18.621392066588914,2.7009637395732065,3426.2578825496453
923.9992825760166,689.011051039039,162.01527466482582,59.28411300446705,17.781818429476566,0.9362802357305243,3404.115617885283
860.9993626669773,683.0017088202126,162.01593293879483,59.288507598701116,16.041350361273864,1.3430449929535453,3423.137084932679
2311.9989585467006,683.9981744640439,162.0183725615792,59.18550560891912,17.092733781660506,1.2277246723012016,3407.715987502749
685.9978750064504,686.0012272300854,162.01505500035293,59.30071555904355,16.69054122874964,1.1464902744966803,3423.924076973601
1840.0008180499974,685.996251324098,162.01752959894415,59.21933284876176,15.977412521924924,3.977366595326868,3430.728963629492
953.0012988378576,688.0009172546377,162.01548502228258,59.282080501806554,16.927083318278882,1.7538344304202227,3430.358245085744
1208.0029111474921,685.9981366274743,162.01635778161912,59.26416228619351,13.687258701099317,1.8072092380258393,3425.2095002799865
630.9968103370201,689.9971871469472,162.01435708469555,59.304547284382636,17.18696862481211,3.217982184377231,3407.1350235707264
515.0014298900619,689.9982121411628,162.0140222553155,59.31259308402644,18.286253040709056,0.48177022136442743,3425.736339275451
1996.0014015818042,688.0021043692616,162.01747235636725,59.20818543024113,18.492698776113933,1.1872685908674527,3406.034918412929
707.9976208851124,699.0031014755385,162.0133450583037,59.29921038552478,14.915160896001664,2.0446716391784214,3415.51722369189
1926.9987883624274,694.0003551122195,162.0165576995444,59.21312914824333,15.904892732113467,1.4918134640753884,3418.6218485532986
2371.0060780945473,696.0049847018014,162.01677687037778,59.18127210255287,16.025004145353847,0.5612875457837544,3422.322818989922
