x,y,Magnitude,Magnitude error,background
1855.610033364446,4404.018763815089,12.874082832614764,0.05184586284030349,2843.0705713286407
744.6795639938142,4401.1202907299985,13.360162207728383,0.04376708714986581,2664.214885850518
1313.9142258757477,4395.661115417967,9.314213767665787,0.02906357544359623,2871.2611141700095
2122.814158008522,4403.560023431615,13.494031594300445,0.0462478340127606,2743.3097313605567
302.30854124249925,4398.008790315859,12.229800548915183,0.0649469535445204,2625.897165688054
244.2605907941193,4401.521733474506,14.470071516804484,0.03821701264662546,2804.106348134307
503.3749635009473,4397.750152874755,15.076748634913212,0.012526776273195813,2332.6163044783916
1660.3890180405015,4393.369036869238,12.025530454427278,0.09061139391235921,2759.836623112509
2054.5307452224083,4392.59399264071,13.521582096040754,0.024669038189686958,2362.059150534164
1340.466846053573,4387.551873970084,13.065776465392725,0.027457845118735752,2322.355750172062
2219.5002871131755,4385.999753984812,15.646883371757927,0.022768868272193356,2778.258738092157
2147.692788803636,4382.087222253702,13.072440567875114,0.023608210337391543,2316.8469872148858
270.52493784233513,4370.391064753934,10.820850691602114,0.07551276547138495,2297.670358033787
1544.342016627595,4378.374434873912,12.30342814076353,0.03606411322086421,2238.8488301320563
1771.6530404262046,4381.9993918538885,13.680876065545823,0.01968508108277547,2260.820099613418
617.8139658570386,4379.767558922525,13.2530975273614,0.031447805922574096,2430.3050061809777
1621.999915670298,4381.999862572552,14.92750933857455,0.011995842222680162,2260.979626083727
2372.2498245776987,4378.999875787317,15.13816997508097,0.014117701066010544,2411.365656956186
299.819002883378,4375.1370278127315,13.880116767526328,0.019985674678043745,2314.4727270851236
2105.8394468696292,4363.391369583993,11.739553409033029,0.08733539322959344,2893.502526521296
425.90374394406996,4368.38072094368,14.147745517120402,0.023405294562211687,2489.26527880227
758.895710169484,4366.420676834886,14.147745010758067,0.019418984781374007,2381.409702342485
1203.6364542813233,4365.4548744445165,14.913168578525983,0.018294089440146172,2523.386355502695
418.3335417369722,4363.583130678425,14.646676497441492,0.01615011426862674,2376.908605667671
2251.4202456366593,4357.479862426579,12.551933598341524,0.03969283793071664,2400.3590689214493
1965.5760251067327,4352.7062642341725,12.574819617032798,0.03784577057926362,2367.391838936767
2140.723648416137,4354.069523764969,13.698917617864646,0.025067156028466753,2401.160508928159
2108.9240569686563,4344.016217103881,13.162813342780764,0.03952313425999715,2562.085696308563
868.1822329492857,4344.091110631651,14.612120505271704,0.01419486829471554,2283.302327936973
1366.8268462735941,4330.815040705428,9.447322536438126,0.028817381933567646,2350.706119771375
1273.417088678668,4340.749735055061,15.42619925383157,0.0349357875130121,2934.377779415847
1280.5864833672867,4337.153353303175,12.640259239509636,0.033681181070140495,2427.7112715244098
1009.374271899956,4336.8129654631775,14.154300074287947,0.014106252461440458,2143.337561606961
1729.0912415149212,4335.453969440466,13.945949252844368,0.02113672687467489,2382.272543496984
2142.615151844696,4334.769052529257,14.448207759180352,0.015430752904550121,2282.3907995587424
266.07705000337205,4334.769568252991,14.6073905593789,0.01815173490489229,2446.641486649281
1614.734100673167,4329.632810908165,12.49256690486899,0.029278987360448323,2176.6773681790773
2170.714210486688,4332.0002037806,15.082996698585728,0.009660247019706714,2133.864893644327
2025.0002044493576,4331.285559587218,15.294652568503587,0.012336570457145358,2376.617018591026
1930.2858280042215,4325.000096512196,15.308471582026947,0.012500873592533062,2383.3256230165916
476.29583539931787,4318.310120748495,11.392886932903144,0.05028335402676331,2236.855423927973
2250.0668901930894,4322.866325292713,14.59484083217715,0.02277378603070847,2558.024330309713
2116.8559196367205,4319.571289921027,13.655286417023172,0.022346518928113276,2355.2457830138737
1714.1542203145657,4319.769005434675,14.698436518427684,0.01930287570470267,2509.2008551294534
2304.037292296854,4318.268412106184,13.819549526414768,0.023368649901391626,2432.935486697056
437.12544954500873,4319.1246159809925,15.118882764873426,0.012228018311204144,2328.7507287823414
291.37488286868563,4315.625007055096,15.4973235225116,0.01850057638806491,2654.5974419428344
536.4286126557141,4315.143007782175,15.55580974793138,0.017595209020912623,2636.2175639644474
1930.4285099851484,4314.1425253150755,14.162520420358984,0.024311901979040058,2508.6844245423713
432.60536933932445,4310.114746826087,13.099915298131865,0.03549864246264523,2499.8950946937475
327.61529809654684,4304.615255200522,14.611602167549806,0.016451173417152486,2392.135283031513
1605.23032893889,4300.169165095493,11.732841738285842,0.042575249429920484,2242.7357660226844
1580.428152753296,4303.143489126895,14.50143336775827,0.018934123936426385,2457.641932301938
1779.6369034835247,4301.0905018031335,14.803422352053314,0.015182376639650046,2389.924398019691
1352.5001923567515,4300.249918775497,15.368218071755173,0.01806148474454125,2614.112931575588
861.6861067563228,4295.9205845890665,12.970852754902683,0.03070277074216586,2336.803787678268
336.999769644578,4297.999965459002,15.377851955057263,0.012110052652934274,2379.5448265012565
1784.484203287768,4297.000130674275,13.829355960819012,0.031224622205518433,2579.9356940932416
1982.2509508891133,4295.062110641291,13.469636980618796,0.02286299286052555,2294.676311310672
443.50021253086726,4294.99934978401,15.0467372555858,0.01614069551058537,2490.0976602595797
2125.098638910463,4285.236251434053,12.488286465313328,0.06419939354960784,2792.2041621206135
1392.7498218592484,4287.999956248932,14.977238322868294,0.01175187756599172,2256.3678829700057
1116.4998527929395,4285.500340464523,14.688549358831265,0.015680912497892757,2381.5289187807293
920.1412395478353,4279.3039821422,12.938432272070663,0.026231532636606325,2306.625663667744
1995.1245620919467,4275.125144820428,15.236710931662133,0.013990574511837016,2442.728267498668
1413.2497653155517,4272.875014440436,13.894269037149527,0.022786288304466967,2412.549203312015
1195.3001621462968,4273.199996354482,14.970535060743803,0.016611574921043842,2481.6343427702996
261.2002749017487,4272.000374864164,14.94523666680291,0.015169747105704312,2419.517119768722
2118.2973865704453,4270.591446366695,13.78398526280507,0.02467692787533636,2447.6811895751466
1379.5238750855408,4268.095264177875,14.007794047511034,0.019744818820721995,2343.300437101325
1489.2500220509564,4267.749744148048,15.04138595562883,0.012638350079735919,2330.9264034818702
2143.541659458568,4259.290234508076,12.010703447188936,0.03892739294405223,2274.6832664056474
1763.3644623717537,4262.0911914908565,15.168824097570688,0.022546044471046515,2700.5787461193304
1236.2857361372216,4259.500276080941,14.649394496518473,0.01988019871542166,2525.885212685992
903.4038427191473,4252.4656644820425,12.496754707056455,0.03638529845313866,2324.844077236231
1297.7875501084736,4251.636481548534,13.54252529311374,0.027260355674075525,2414.9104858457167
385.3122224895979,4252.3746534113025,14.14265868303966,0.01575320681088476,2216.0265026150596
924.749998805896,4246.800791911037,12.411476239133533,0.03322499900404633,2244.8318859194096
1540.2000692049655,4251.000087219762,15.050980989284948,0.017081232912094627,2517.6386520769165
284.1872933461811,4245.812172135724,14.207970718543411,0.016120499000833934,2259.9228429254654
1151.3684305986014,4242.633870790259,13.692379523273688,0.025293145246642314,2454.103608470156
1297.8439148220173,4239.623776772524,13.951330342095243,0.037603943503887675,2710.4709196079534
1571.659585842167,4239.23614114502,13.481405887248041,0.03066433438285898,2490.090470107926
