x,y,Magnitude,Magnitude error,background
302.47694225148655,4397.567227115112,12.236426973110808,0.1472974146029194,2908.9058270090195
744.8110301213711,4400.660439599038,13.452377026963351,0.11071593524005975,2966.662387707777
1316.1657465138765,4393.428499481975,9.314686662406038,0.09348434562410243,3135.8110570411854
1755.2500214041677,4405.374965538979,16.03447393482494,0.06709967968924901,3063.990426269574
1856.144293196202,4402.859110941945,12.769910120864255,0.13450976869560263,3071.457324924164
2121.9234613668577,4402.261199732276,13.55825068392459,0.14816500092211526,3091.2509800020507
244.399984345466,4401.485925698903,14.341636258448174,0.09880442708988478,3025.1825673714525
2150.7776512895334,4400.555605992451,15.079425761362236,0.04621990824631222,2730.655439334325
503.94136103931464,4397.823607165446,14.551115357408428,0.05419016349263339,2747.249096178946
1660.4171685573745,4393.251908982333,12.01353840432426,0.17595927492403163,2956.3226750050903
1414.0908421538677,4397.363423115898,15.329261785536918,0.046605617091917934,2790.988386563162
2054.332515663709,4392.549108637627,13.250023178953953,0.062203558346198756,2590.702761178608
835.2858315669442,4392.285289924033,15.179884386183204,0.04298863497221611,2686.0808225520277
1891.000109621381,4390.55571779024,15.01656291161607,0.04302748492287076,2649.907563242823
271.0740121651561,4370.960671585527,11.131794331613639,0.2555928375518586,2928.9976006284533
2148.085143451426,4382.21302417349,12.742874573630786,0.07398532464804979,2665.8200503936446
2219.7003902344054,4385.899851898691,14.892784507731406,0.03650379207575251,2446.0701381582994
1544.5458624661842,4378.298025832547,12.28353879914319,0.0908927510650577,2630.6215325945086
1771.5124678672155,4381.891275875372,13.633614938443914,0.057194494507738364,2622.763080259788
618.0318270606766,4380.047815550585,12.999943702803389,0.06939788309140688,2609.5990950760715
1621.9998782191537,4381.4698528669205,14.475729317367355,0.05051586713653716,2686.0369626350575
2373.8577798196116,4379.428373830525,14.630342710905708,0.0659885231112536,2871.020890171905
299.0478448289103,4375.268789811252,13.505647428635008,0.06118313519491672,2628.840474635026
1528.0000378972602,4373.124909841747,15.295426134681662,0.042665482392046206,2703.263246957452
2107.093768980389,4358.948899922032,11.35461489484987,0.29390517878624284,3090.3944588874965
1287.1998938386798,4370.800091236197,14.74593397418103,0.05128185103284183,2745.2583040725544
425.7495287145114,4368.1384432592495,13.761068037360484,0.06709021292421882,2744.842256885425
758.6757367276218,4366.54076434906,13.704829355596454,0.06039035961345217,2665.787921404856
418.7310647320685,4363.923001802872,14.379000060965987,0.07784036862659557,2922.5194156946604
1203.4115896409526,4365.353051344169,14.829941357380259,0.05454891756117415,2810.9537842541677
1680.7775496842285,4362.555724702325,15.400735165306854,0.04370014767690096,2747.547372756554
1607.8748565019166,4361.749836514717,15.656993119483586,0.04179432961466191,2761.57406080858
2251.506149166553,4357.400566055474,12.455088756705706,0.08935243604923064,2681.55459674603
